chrom_left	start_left	end_left	chrom_right	start_right	end_right	pet counts between left and right anchors	p-value	FDR
chr6	1604831	1606344	chr6	1640211	1643196	3	2.47278e-11	3.77297e-08
chr6	1608045	1610531	chr6	1640330	1643058	3	2.29181e-10	3.08455e-07
chr6	1612541	1615598	chr6	1641560	1643153	3	2.54104e-11	3.8716e-08
chr6	1640104	1643209	chr6	2039476	2042459	21	0	0
chr6	1640242	1643170	chr6	1837518	1840535	7	7.26766e-23	2.71216e-19
chr6	1640276	1643209	chr6	1831654	1834597	16	0	0
chr6	1640287	1643175	chr6	1996946	1999735	3	1.22256e-10	1.70846e-07
chr6	1640308	1641822	chr6	1768377	1769898	2	3.64499e-07	8.91958e-06
chr6	1641618	1643150	chr6	1680027	1681532	2	7.19006e-08	8.91958e-06
chr6	2040794	2042414	chr6	2131566	2134423	2	1.38761e-08	8.91958e-06
chr6	3663618	3666542	chr6	3747180	3750183	3	2.06649e-11	3.18954e-08
chr6	3718346	3720016	chr6	3747218	3748786	2	1.53888e-07	8.91958e-06
chr6	3747196	3750213	chr6	3786555	3789536	5	3.8346e-20	1.21534e-16
chr6	4400718	4402258	chr6	4474763	4476371	2	2.60478e-09	2.91643e-06
chr6	4474754	4477701	chr6	4489829	4491378	2	2.30402e-09	2.6022e-06
chr6	6702583	6705725	chr6	6757740	6760806	15	0	7.00649e-45
chr6	6702625	6705591	chr6	7155298	7157994	2	3.45343e-07	8.91958e-06
chr6	6702654	6705565	chr6	7120609	7123553	5	7.21951e-18	1.96509e-14
chr6	6702658	6705647	chr6	6736790	6741744	8	9.93652e-26	4.26341e-22
chr6	6702683	6705628	chr6	7061379	7064386	5	9.9752e-18	2.69021e-14
chr6	6702700	6705639	chr6	6723948	6726909	9	2.10404e-30	1.08485e-26
chr6	6702709	6705714	chr6	7196969	7200045	13	9.3887e-44	7.78878e-40
chr6	6702716	6705685	chr6	6747460	6750415	7	1.96728e-24	7.96841e-21
chr6	6702742	6705568	chr6	17472445	17475074	2	2.27857e-05	2.53239e-05
chr6	6723956	6726863	chr6	6738830	6741674	2	4.89864e-08	8.91958e-06
chr6	6723973	6726621	chr6	6757876	6760713	3	1.4367e-10	1.98883e-07
chr6	6724022	6726864	chr6	7197011	7198693	2	1.98354e-07	8.91958e-06
chr6	6724115	6725625	chr6	6747642	6750292	2	4.30665e-08	8.91958e-06
chr6	6736673	6739637	chr6	7197037	7198632	3	1.53727e-11	2.39434e-08
chr6	6736736	6740461	chr6	6757776	6760676	8	3.95466e-29	1.94731e-25
chr6	6747426	6750403	chr6	6757797	6761884	4	1.03367e-14	2.23112e-11
chr6	6747480	6750393	chr6	7156431	7158017	2	7.71925e-09	7.87643e-06
chr6	6759210	6760729	chr6	7197177	7198680	2	2.76556e-07	8.91958e-06
chr6	6861257	6863683	chr6	7197276	7199890	2	6.3582e-09	6.61736e-06
chr6	7120523	7123234	chr6	7198286	7199891	3	3.61361e-12	6.0239e-09
chr6	7156434	7158098	chr6	7197094	7199947	3	2.47482e-12	4.20266e-09
chr6	9247104	9249985	chr6	10422273	10425062	3	1.5478e-13	3.00357e-10
chr6	11043068	11048668	chr6	11066205	11069279	24	0	0
chr6	11052373	11055749	chr6	11066160	11069424	46	0	0
chr6	12287259	12290080	chr6	12342666	12344329	3	1.09947e-11	1.73653e-08
chr6	12288537	12290087	chr6	12324555	12326091	2	5.12435e-09	5.4366e-06
chr6	12342799	12345581	chr6	12371956	12373456	2	1.25466e-08	8.91958e-06
chr6	12927202	12928897	chr6	13147834	13149408	2	1.05393e-09	1.26959e-06
chr6	14618211	14621327	chr6	15035613	15037418	5	6.56745e-18	1.79384e-14
chr6	14731966	14734838	chr6	15220678	15222488	4	7.82934e-14	1.56484e-10
chr6	14732035	14734847	chr6	15035623	15038413	2	5.77958e-07	8.91958e-06
chr6	14757426	14758937	chr6	15035812	15038561	2	6.84281e-08	8.91958e-06
chr6	15013025	15015906	chr6	15036946	15038491	2	7.30248e-08	8.91958e-06
chr6	15021607	15023116	chr6	15035750	15037271	2	1.79465e-08	8.91958e-06
chr6	15035541	15038680	chr6	15220576	15223858	87	0	0
chr6	15035573	15039694	chr6	15088983	15092047	17	0	0
chr6	15035656	15038616	chr6	15250384	15253228	5	6.9049e-17	1.75571e-13
chr6	15035661	15038725	chr6	15158629	15161578	6	4.91263e-20	1.54668e-16
chr6	15035718	15037390	chr6	15078029	15079605	2	1.95409e-07	8.91958e-06
chr6	15035761	15038520	chr6	15064468	15067459	4	1.08067e-14	2.32892e-11
chr6	15038064	15040957	chr6	15077965	15079525	2	1.29844e-09	1.53326e-06
chr6	15077912	15080938	chr6	15220828	15222426	3	1.64682e-10	2.26283e-07
chr6	15078038	15080870	chr6	15090456	15091968	2	2.18229e-08	8.91958e-06
chr6	15088777	15092000	chr6	15220713	15223784	34	0	0
chr6	15158669	15161562	chr6	15220851	15223693	7	3.95899e-23	1.49308e-19
chr6	15220849	15223672	chr6	15250348	15253219	4	4.75057e-13	8.76074e-10
chr6	15760007	15762844	chr6	16167184	16169914	5	2.16982e-22	7.91743e-19
chr6	15760041	15762911	chr6	15816000	15818770	2	1.07825e-09	1.2956e-06
chr6	17160322	17161923	chr6	17389526	17391133	2	5.80557e-08	8.91958e-06
chr6	17310740	17313799	chr6	17387898	17391211	26	0	0
chr6	17310866	17313774	chr6	17392784	17395680	11	1.35437e-33	7.73005e-30
chr6	17310967	17313836	chr6	17471918	17475248	9	1.7373e-29	8.66458e-26
chr6	17388211	17391339	chr6	17471905	17475226	27	0	0
chr6	17392724	17395650	chr6	17471914	17475163	32	0	0
chr6	18527147	18529933	chr6	18864125	18867004	2	2.3774e-08	8.91958e-06
chr6	18864001	18867018	chr6	19041517	19044318	4	1.47648e-14	3.15485e-11
chr6	18864010	18867019	chr6	19025196	19027999	4	1.37643e-14	2.9514e-11
chr6	19024928	19028101	chr6	19041405	19045646	26	0	0
chr6	20201209	20203436	chr6	20210604	20212104	2	1.64086e-08	8.91958e-06
chr6	20876351	20879193	chr6	21021256	21024208	4	1.48646e-18	4.25906e-15
chr6	22767459	22770224	chr7	110534482	110537237	2	1.07825e-09	1.2956e-06
chr6	24548933	24550500	chr6	24586321	24587841	2	6.85058e-10	8.50682e-07
chr6	29880088	29883086	chr6	31434637	31437354	2	1.45931e-10	2.01621e-07
chr6	30706556	30708074	chr6	30719408	30720970	2	4.96515e-08	8.91958e-06
chr6	30715934	30720988	chr6	30757381	30760373	34	0	0
chr6	30717947	30719535	chr6	30796165	30799095	2	6.71337e-08	8.91958e-06
chr6	30718031	30720983	chr6	30771608	30774489	5	4.82938e-18	1.33447e-14
chr6	30718066	30720985	chr6	30789233	30792190	3	2.40747e-11	3.67595e-08
chr6	30719384	30721067	chr6	30746678	30749455	3	2.01415e-11	3.11437e-08
chr6	30757458	30760244	chr6	30773017	30774553	2	1.58182e-08	8.91958e-06
chr6	32077175	32079949	chr6	32133894	32136717	3	6.42865e-14	1.3001e-10
chr6	32445571	32448329	chr6	32533338	32534901	2	3.21036e-09	3.53604e-06
chr6	32520673	32523686	chr6	32533361	32536388	13	0	0
chr6	32520739	32523687	chr6	32529472	32532394	3	1.38289e-12	2.42557e-09
chr6	33685108	33686632	chr6	33698620	33700943	2	5.45778e-10	6.90994e-07
chr6	33698656	33701602	chr6	33728613	33731414	2	1.26146e-08	8.91958e-06
chr6	33728702	33731489	chr6	33783415	33786270	3	9.44877e-12	1.50461e-08
chr6	33783287	33786291	chr6	34115957	34118779	3	1.417e-11	2.21106e-08
chr6	33783315	33786261	chr6	33863117	33866294	8	5.09469e-32	2.74971e-28
chr6	33832364	33833867	chr6	33863511	33866252	2	9.26921e-10	1.12934e-06
chr6	35269552	35273749	chr6	35279146	35282158	11	0	3.32108e-43
chr6	36071228	36074683	chr6	36084925	36087765	5	1.24644e-18	3.59305e-15
chr6	36085127	36087828	chr6	36098610	36101336	2	5.88311e-08	8.91958e-06
chr6	38173261	38176218	chr6	38228092	38229640	2	1.62199e-09	1.88066e-06
chr6	38228115	38229659	chr6	38404798	38406463	2	1.21028e-08	8.91958e-06
chr6	39233314	39236260	chr6	39241190	39244766	5	7.5006e-17	1.89814e-13
chr6	40777102	40779912	chr6	40787008	40788767	2	2.82403e-10	3.76055e-07
chr6	42041759	42044783	chr6	42089170	42092093	14	0	0
chr6	42041783	42044732	chr6	42095668	42098598	8	1.7339e-28	8.3548e-25
chr6	42041785	42044654	chr6	42083869	42087379	4	4.67897e-15	1.03072e-11
chr6	42041786	42044768	chr6	42193253	42196697	16	0	0
chr6	42041829	42044693	chr6	42062811	42065040	4	1.51653e-15	3.44382e-12
chr6	42041868	42044720	chr6	42133271	42136194	5	3.3794e-21	1.14321e-17
chr6	43302865	43304452	chr6	43458613	43461505	2	7.04648e-08	8.91958e-06
chr6	43680790	43682351	chr6	43771056	43773921	2	3.87304e-08	8.91958e-06
chr6	43771118	43773900	chr6	43919246	43921025	3	1.22029e-11	1.91532e-08
chr6	43772379	43774030	chr6	44204542	44207258	2	7.62309e-08	8.91958e-06
chr6	43772396	43774586	chr6	44076877	44079672	3	9.25466e-12	1.47701e-08
chr6	43918370	43920796	chr6	43935871	43937698	2	4.44463e-09	4.77599e-06
chr6	43919484	43920988	chr6	44076760	44078281	2	3.01304e-08	8.91958e-06
chr6	44076806	44079726	chr6	44203971	44207412	5	6.99709e-19	2.04743e-15
chr6	44190141	44193105	chr6	44204563	44207387	6	9.20259e-23	3.41039e-19
chr6	49509641	49511378	chr6	49520333	49522004	2	1.80789e-08	8.91958e-06
chr6	52997306	53000239	chr6	53328470	53332175	9	1.79038e-29	8.91888e-26
chr6	52997424	53000171	chr6	53100094	53101723	2	6.55751e-07	8.91958e-06
chr6	53035528	53037068	chr6	53328318	53329959	2	2.17369e-08	8.91958e-06
chr6	53036916	53039701	chr6	53101355	53102898	2	1.30508e-07	8.91958e-06
chr6	53038551	53041538	chr6	53329816	53332223	2	5.99766e-07	8.91958e-06
chr6	53039986	53041521	chr6	53100243	53102868	2	6.66506e-08	8.91958e-06
chr6	53078039	53082551	chr6	53328385	53332144	11	4.47254e-35	2.72385e-31
chr6	53079548	53082433	chr6	53100102	53102990	11	6.59004e-40	4.8175e-36
chr6	53099939	53105798	chr6	53328349	53332153	102	0	0
chr6	53100185	53103062	chr6	53190385	53193270	4	6.58155e-13	1.19974e-09
chr6	53190313	53194669	chr6	53328457	53331330	14	2.8026e-44	2.30631e-40
chr6	53299005	53301990	chr6	53328491	53330120	2	2.63904e-07	8.91958e-06
chr6	53304233	53306827	chr6	53329325	53331238	2	1.45534e-06	8.91958e-06
chr6	53328475	53330860	chr6	53345502	53348394	3	3.74951e-10	4.90873e-07
chr6	53329814	53331329	chr6	53675241	53676983	3	4.06686e-10	5.29336e-07
chr6	53658610	53661465	chr6	53733576	53735923	2	1.84436e-09	2.12064e-06
chr6	56105753	56107362	chr6	56153583	56156363	2	4.35611e-09	4.69268e-06
chr6	63947917	63950801	chr6	64199742	64202532	2	7.06372e-07	8.91958e-06
chr6	64143471	64146931	chr6	64199574	64202618	46	0	0
chr6	64184315	64187254	chr6	64201067	64202636	2	3.97407e-09	4.31158e-06
chr6	64199675	64202588	chr6	64269550	64273030	4	3.96773e-15	8.80406e-12
chr6	64199695	64202556	chr6	64253041	64255926	5	4.72024e-21	1.58425e-17
chr6	64199698	64202466	chr6	64280404	64282246	3	1.06363e-11	1.68492e-08
chr6	73329877	73332817	chr6	73735647	73739715	5	1.21525e-20	3.96343e-17
chr6	80500198	80501702	chr6	80567369	80570121	2	2.55381e-11	3.88689e-08
chr6	82970054	82971709	chr6	83276353	83281250	5	5.2964e-21	1.77205e-17
chr6	83073001	83076765	chr6	83277509	83281410	5	2.247e-20	7.21814e-17
chr6	83780122	83781703	chr6	83798637	83801565	2	8.54902e-10	1.04787e-06
chr6	92148189	92150012	chr6	92215050	92217878	2	1.07827e-10	1.51776e-07
chr6	105967746	105969312	chr6	106581748	106584466	3	8.98453e-13	1.61095e-09
chr6	106075084	106076590	chr6	106581559	106584472	2	4.10752e-08	8.91958e-06
chr6	106581718	106584982	chr6	106632824	106635839	9	4.18513e-39	2.95814e-35
chr6	106583091	106584601	chr6	106672236	106673766	2	1.31336e-09	1.54846e-06
chr6	108909113	108912098	chr6	108943936	108946828	4	1.15261e-18	3.33155e-15
chr6	108943986	108946629	chr6	108997980	109000724	2	1.0455e-09	1.26154e-06
chr6	108943986	108946821	chr6	109037043	109038778	2	4.70459e-09	5.02623e-06
chr6	109027441	109030371	chr6	109055193	109058050	3	2.70647e-13	5.12847e-10
chr6	109027579	109030373	chr6	109037049	109039999	4	1.21786e-17	3.25361e-14
chr6	109038487	109040016	chr6	109055219	109056768	2	3.60448e-10	4.73047e-07
chr6	111912572	111915485	chr6	112339044	112341845	2	1.64188e-08	8.91958e-06
chr6	120118688	120121496	chr6	120287863	120290595	2	2.4592e-10	3.29841e-07
chr6	120120858	120123652	chr6	120212627	120215297	2	4.9373e-10	6.31087e-07
chr6	120122117	120123728	chr6	120287699	120290670	3	4.95917e-14	1.01106e-10
chr6	122138315	122139887	chr6	122353406	122356010	2	7.39048e-09	7.57901e-06
chr6	122929711	122931521	chr6	123016914	123019602	3	2.17443e-14	4.56844e-11
chr6	122940743	122942301	chr6	123018040	123019748	2	2.35963e-09	2.66008e-06
chr6	122943978	122945513	chr6	123016874	123019670	2	1.87273e-09	2.15153e-06
chr6	125474624	125477593	chr6	125517035	125520710	19	0	0
chr6	125474641	125477623	chr6	125522055	125527895	50	0	0
chr6	125904646	125906758	chr6	125933618	125935186	2	5.2535e-10	6.68701e-07
chr6	134496032	134497647	chr6	134842434	134843948	2	4.1201e-10	5.35449e-07
chr6	134817717	134819243	chr8	72055490	72057013	2	5.67514e-12	9.24039e-09
chr6	134841183	134842778	chr6	134849675	134851304	2	4.32196e-09	4.66059e-06
chr6	134849801	134852670	chr6	134914891	134917746	3	6.68752e-13	1.21646e-09
chr6	135466460	135469335	chr6	135502599	135505179	4	6.68449e-17	1.70271e-13
chr6	135466511	135469409	chr6	135531200	135534006	3	7.10846e-11	1.02249e-07
chr6	135502242	135505363	chr6	135531096	135534028	9	3.39183e-32	1.84229e-28
chr6	135531108	135535045	chr6	135574322	135577271	6	3.71174e-23	1.40231e-19
chr6	135531197	135533986	chr6	135577909	135580586	4	2.06433e-15	4.64821e-12
chr6	138875436	138878348	chr6	138902399	138905317	6	2.345e-25	9.89256e-22
chr6	139756726	139759506	chr6	140199893	140202759	3	3.24489e-13	6.07591e-10
chr6	148953710	148955350	chr6	149090602	149093539	3	5.83996e-12	9.48343e-09
chr6	148953756	148956529	chr6	149400033	149402756	3	9.47237e-11	1.34039e-07
chr6	148953785	148956644	chr6	149157920	149160746	3	1.58815e-12	2.75951e-09
chr6	149090682	149093552	chr6	149158205	149160626	2	7.38364e-09	7.57381e-06
chr6	149380811	149383908	chr6	149400148	149402993	4	5.25722e-17	1.3545e-13
chr6	149400248	149402990	chr6	149747753	149750629	5	5.46971e-22	1.94594e-18
chr6	151894332	151897382	chr6	151979247	151980871	5	1.41915e-20	4.60734e-17
chr6	151894475	151897252	chr6	151936058	151938884	2	1.01208e-08	8.91958e-06
chr6	151936041	151938849	chr6	151979333	151980919	2	4.32707e-08	8.91958e-06
chr6	154477591	154480420	chr6	154487553	154490358	3	1.12761e-13	2.21742e-10
chr6	154478832	154480368	chr6	154770094	154771642	2	7.53344e-09	7.7145e-06
chr6	154770147	154773253	chr6	154802103	154804850	4	1.05038e-17	2.82386e-14
chr6	155812614	155814138	chr6	157148441	157150012	2	1.49435e-07	8.91958e-06
chr6	156778003	156780774	chr6	157147140	157149778	3	3.57933e-12	5.97142e-09
chr6	157072596	157075520	chr6	157147042	157150076	14	0	0
chr6	157114695	157117707	chr6	157147098	157150049	10	1.81939e-40	1.3485e-36
chr6	157114778	157117588	chr6	157142815	157145560	3	2.53683e-14	5.30114e-11
chr6	158459449	158462979	chr6	158480800	158483701	4	4.559e-18	1.26385e-14
chr6	158460165	158464938	chr6	158468928	158472190	8	3.25378e-34	1.90028e-30
chr6	158468927	158470729	chr6	158480756	158483735	3	1.9808e-13	3.80577e-10
chr6	159058763	159060907	chr6	159254823	159257618	2	6.1108e-09	6.38322e-06
chr6	159125342	159129695	chr6	159254791	159257717	11	2.27991e-42	1.80943e-38
chr6	159125417	159128116	chr6	159361165	159363946	2	6.8239e-09	7.04707e-06
chr6	159126959	159129738	chr6	159218998	159221930	3	1.0483e-13	2.07098e-10
chr6	159126975	159129229	chr6	159164739	159166281	2	1.89982e-11	2.94293e-08
chr6	159240107	159243073	chr6	159254773	159257536	3	3.01629e-14	6.26319e-11
chr6	161351344	161354198	chr6	161415107	161417981	2	1.2258e-09	1.45447e-06
chr6	165119728	165121228	chrX	107365674	107368661	2	2.04305e-11	3.15564e-08
chr6	166924709	166927401	chr6	167041148	167043081	2	2.07293e-08	8.91958e-06
chr6	167513002	167515845	chr6	167532614	167535539	2	9.91163e-09	8.91958e-06
chr6	167532573	167535443	chr6	167548334	167551301	3	1.17725e-13	2.3097e-10
chr6	167533925	167535442	chr6	167553372	167556227	2	1.19175e-09	1.41722e-06
chr6	167933822	167936991	chr6	168150403	168153316	10	9.55776e-39	6.68917e-35
chr6	167934033	167935592	chr6	168196879	168198747	2	2.67237e-08	8.91958e-06
chr6	168150382	168153229	chr6	168264019	168266921	4	2.39006e-15	5.36188e-12
chr6	168150389	168153340	chr6	168197094	168199792	9	1.87592e-35	1.16068e-31
chr6	168150422	168152022	chr6	168216274	168217955	2	4.25226e-09	4.59007e-06
chr6	168789682	168793406	chr6	168851504	168855236	6	5.50577e-25	2.27985e-21
chr6	168790130	168792974	chr6	168901629	168904495	2	9.81365e-09	8.91958e-06
chr7	344439	347287	chr7	905659	908334	3	2.43655e-09	2.74173e-06
chr7	562848	565850	chr7	905450	908586	13	9.38821e-40	6.82796e-36
chr7	824912	827738	chr7	905630	908329	2	5.96427e-07	8.91958e-06
chr7	842999	844619	chr7	905343	906846	2	9.77731e-08	8.91958e-06
chr7	854958	857849	chr7	905678	908427	3	1.02737e-09	1.2425e-06
chr7	874792	876490	chr7	905772	908525	2	4.59031e-08	8.91958e-06
chr7	905348	908362	chr7	926552	929442	8	1.0717e-27	5.00031e-24
chr7	905440	909275	chr7	920605	923709	15	0	0
chr7	906698	908221	chr7	1976065	1977942	2	1.48792e-05	1.75011e-05
chr7	1554715	1556553	chr7	1598738	1601118	2	4.82359e-09	5.14822e-06
chr7	1556247	1557759	chr7	1577013	1579110	2	3.18372e-10	4.20282e-07
chr7	2450709	2453590	chr7	2479226	2482060	2	7.95879e-09	8.09956e-06
chr7	2562705	2564821	chr7	2579190	2580729	2	6.9597e-08	8.91958e-06
chr7	2577815	2579335	chr7	2593981	2595858	2	3.00314e-08	8.91958e-06
chr7	2577880	2580726	chr7	2728845	2730349	2	2.24732e-06	8.91958e-06
chr7	2726134	2728954	chr7	4721861	4724651	3	7.96712e-09	8.1061e-06
chr7	4721688	4724658	chr7	4745020	4746649	3	7.18718e-12	1.16006e-08
chr7	4721691	4724618	chr7	4792077	4795044	9	1.42656e-34	8.50598e-31
chr7	7360052	7362969	chr7	7457671	7460963	8	5.43745e-32	2.931e-28
chr7	7360062	7362815	chr7	7393117	7394640	2	1.67876e-08	8.91958e-06
chr7	7393187	7396000	chr7	7457752	7460656	4	2.10331e-16	5.13406e-13
chr7	16823612	16827158	chr7	16918904	16921755	3	1.96806e-13	3.78435e-10
chr7	17594637	17597623	chr7	17656831	17659083	3	5.6759e-13	1.03953e-09
chr7	17656830	17658417	chr7	17668431	17670006	2	1.07827e-10	1.51776e-07
chr7	26401428	26404926	chr7	26596742	26599711	6	9.60189e-23	3.55528e-19
chr7	26596829	26598523	chr7	26629153	26630672	2	6.82918e-09	7.04843e-06
chr7	26596870	26599710	chr7	26701198	26702699	2	2.17238e-09	2.46722e-06
chr7	28141330	28144015	chr7	28154512	28157347	2	1.29001e-09	1.52514e-06
chr7	29350822	29353602	chr7	29494445	29496012	2	2.91122e-09	3.23408e-06
chr7	29474708	29477613	chr7	29495803	29498204	2	1.6378e-09	1.89796e-06
chr7	29480467	29483426	chr7	29494353	29496053	3	2.4207e-13	4.60948e-10
chr7	30198290	30201105	chr7	30208812	30213986	4	3.52229e-16	8.41014e-13
chr7	33824384	33826205	chr7	33884592	33887407	2	1.33892e-08	8.91958e-06
chr7	33871247	33874200	chr7	33884517	33888421	10	8.87891e-41	6.65017e-37
chr7	34761223	34763879	chr7	34786702	34789522	4	7.30673e-17	1.85457e-13
chr7	35327778	35330565	chr7	36311138	36314056	3	2.22169e-10	2.99963e-07
chr7	36255797	36258502	chr7	36311378	36314121	2	2.16367e-08	8.91958e-06
chr7	36271273	36272857	chr7	36311216	36313959	2	7.29906e-09	7.49606e-06
chr7	36311161	36314081	chr7	36333446	36336472	5	1.59505e-19	4.87442e-16
chr7	36311282	36314103	chr7	36341708	36344488	2	5.77017e-09	6.05853e-06
chr7	41416671	41418189	chr7	41611493	41614331	2	1.40604e-09	1.65045e-06
chr7	41597809	41600693	chr7	41612730	41614232	2	6.31699e-09	6.58088e-06
chr7	43846824	43849591	chr7	43894830	43897629	3	5.42886e-13	9.95999e-10
chr7	45276144	45278330	chr7	45387719	45389328	2	1.72292e-09	1.99066e-06
chr7	45386309	45389252	chr7	45453843	45455395	3	5.60982e-13	1.02787e-09
chr7	45386408	45389366	chr7	45581851	45584694	4	8.78891e-17	2.20975e-13
chr7	45452642	45454199	chr7	45914785	45916297	2	7.09266e-08	8.91958e-06
chr7	45914778	45916351	chr7	46752306	46753869	2	8.52059e-09	8.60564e-06
chr7	45914786	45916296	chr7	46572889	46574591	2	8.75851e-09	8.82923e-06
chr7	46445146	46448056	chr7	46572969	46575835	4	4.65442e-19	1.37608e-15
chr7	46926264	46927794	chr7	47119299	47121973	2	8.17487e-11	1.1645e-07
chr7	47513881	47517534	chr7	47580327	47583321	10	1.76982e-35	1.09662e-31
chr7	47513888	47516907	chr7	47614379	47617370	3	5.81445e-12	9.4456e-09
chr7	47570775	47573529	chr7	47580350	47583296	4	4.35336e-16	1.02852e-12
chr7	47580410	47583318	chr7	47614585	47618540	5	2.47148e-18	6.97833e-15
chr7	47600391	47603272	chr7	47614608	47617393	2	3.98942e-09	4.32494e-06
chr7	48349873	48351428	chr7	48825215	48827185	2	9.36378e-10	1.13956e-06
chr7	51331766	51334425	chr7	51423704	51426247	2	4.34142e-10	5.61648e-07
chr7	64058458	64060477	chr7	64098321	64100139	7	1.2181e-27	5.66484e-24
chr7	64058558	64060118	chr7	64070550	64072484	4	1.52774e-18	4.37145e-15
